_id,Facility Type,Facility Number,Facility Name,Licensee,Facility Administrator,Facility Telephone Number,Facility Address,Facility City,Facility State,Facility Zip,County Name,Regional Office,Facility Capacity,Facility Status,License First Date,Closed Date,Last Visit Date,Inspection Visits,Complaint Visits,Other Visits,Total Visits,Citation Numbers,POC Dates,All Visit Dates,Inspection Visit Dates,Inspect TypeA,Inspect TypeB,Other Visit Dates,Other TypeA,Other TypeB,Complaint Type A,Complaint Type B,Total Allegations,Inconclusive Allegations,Substantiated Allegations,Unsubstantiated Allegations,Unfounded Allegations,Latitude,Longitude
5edfda4348e5dd0bc85a88a0,RESIDENTIAL CARE ELDERLY,306005604,SEA CLIFF ASSISTED LIVING,BEACH CITY SENIOR LIVING LLC,"MARION"","" MICHAEL",(714) 847-3999,18851 FLORIDA ST,HUNTINGTON BEACH,CA,92648,ORANGE,22,84,LICENSED,10/1/2019,false,6/3/2020,false,true,4,5,"1569.625(b)(2)"","" 87412(a)","01/15/2020"","" 01/15/2020","12/18/2019"","" 10/22/2019"","" 04/18/2019"","" 04/09/2019"","" 04/08/2019",false,false,false,"12/18/2019"","" 04/18/2019"","" 04/09/2019"","" 04/08/2019",false,2,false,false,true,false,false,true,false,33.688638,-117.991589
5edfda4348e5dd0bc85a88a1,RESIDENTIAL CARE ELDERLY,306004415,SEASIDE TERRACE RETIREMENT COMMUNITY,BROOKHURST RESIDENTIAL INC.,KAROLINA FIL,(714) 962-5531,9925 LA ALAMEDA AVENUE,FOUNTAIN VALLEY,CA,92708,ORANGE,22,250,LICENSED,4/4/2013,false,6/5/2020,4,46,66,116,"87458(b)(1)"","" 87464(f)(1)"","" 87468.1(a)(6)"","" 87465(h)(2)"","" 87309(a)"","" 87465(c)(2)"","" 87465(a)(1)"","" 87203 "","" 87303(a) "","" 87303(a)"","" 87307(d)(6)"","" 87355(e)(2)"","" 87303(a)"","" 1531.2(c)(7)"","" 87705(c)(5)"","" 1569.312(a)"","" 87355(e)(2)"","" 87303(a)"","" 87203"","" 87465(c)(2)"","" 87465(h)(5)"","" HS1569.618(b)"","" 87303(a)"","" 1569.269(a)(10)"","" 87303(a)"","" 87468(c)(2)(A)"","" 1569.38(a)"","" 1569.625(c)"","" 87303(a)"","" 87303(a)"","" 87507(g)(4)"","" 87303(e)(6)"","" 1569.269(a)(20)"","" 87555(b)(9)"","" 87307(d)(2)"","" 87303(a)"","" 1569.625(b)(2)"","" 87467(a)(3)"","" 87555(b)(26)"","" 87303(a)(1)"","" 87303(i)(1)"","" 87411(c)"","" 87303(e)(2)"","" 87303(e)(5)"","" 87303(a)(1)(c)"","" 1569.58(a)(2)"","" 1569.625(b)(2)"","" 87467(a)(3)"","" 87211(a)"","" 87555(b)(27)"","" 87303(a)"","" 87305(a)"","" HSC1569.624(b)"","" 87411(c)(1)"","" 87467(a)(3)"","" 87303(a) "","" 87303 (c)	"","" 87307(d)(2)","05/21/2019"","" 05/21/2019"","" 05/02/2019"","" 04/06/2019"","" 04/06/2019"","" 08/17/2018"","" 08/04/2017"","" 12/22/2016"","" 12/22/2016"","" 05/05/2017"","" 04/22/2017"","" 03/12/2020"","" 03/26/2019"","" 03/21/2019"","" 03/21/2019"","" 07/28/2018"","" 07/05/2018"","" 09/29/2017"","" 09/29/2017"","" 04/28/2017"","" 04/28/2017"","" 02/04/2017"","" 12/21/2016"","" 10/14/2019"","" 08/07/2019"","" 06/03/2019"","" 06/03/2019"","" 06/03/2019"","" 05/27/2019"","" 05/10/2019"","" 12/05/2018"","" 08/14/2018"","" 10/04/2017"","" 12/21/2016"","" 10/30/2015"","" 08/31/2015"","" 04/26/2018"","" 04/26/2018"","" 04/28/2017"","" 04/28/2017"","" 04/28/2017"","" 04/01/2016"","" 03/25/2020"","" 03/23/2020"","" 03/16/2020"","" 07/12/2019"","" 04/05/2019"","" 04/05/2019"","" 07/30/2018"","" 02/19/2018"","" 03/05/2018"","" 10/26/2017"","" 05/11/2017"","" 05/11/2017"","" 05/11/2017"","" 01/23/2017"","" 01/10/2017"","" 11/09/2016","04/22/2020"","" 03/12/2020"","" 03/11/2020"","" 03/09/2020"","" 02/24/2020"","" 01/29/2020"","" 01/10/2020"","" 12/27/2019"","" 11/26/2019"","" 11/26/2019"","" 11/13/2019"","" 11/13/2019"","" 10/28/2019"","" 10/04/2019"","" 09/17/2019"","" 09/11/2019"","" 07/24/2019"","" 07/24/2019"","" 07/24/2019"","" 07/01/2019"","" 07/01/2019"","" 07/01/2019"","" 06/05/2019"","" 06/05/2019"","" 05/30/2019"","" 05/28/2019"","" 05/28/2019"","" 05/28/2019"","" 05/20/2019"","" 05/20/2019"","" 05/20/2019"","" 05/20/2019"","" 05/20/2019"","" 05/01/2019"","" 05/01/2019"","" 05/01/2019"","" 04/23/2019"","" 04/17/2019"","" 04/05/2019"","" 04/05/2019"","" 03/29/2019"","" 03/25/2019"","" 03/20/2019"","" 03/20/2019"","" 02/27/2019"","" 02/27/2019"","" 11/28/2018"","" 11/28/2018"","" 11/28/2018"","" 09/05/2018"","" 08/28/2018"","" 08/16/2018"","" 08/16/2018"","" 08/07/2018"","" 08/07/2018"","" 07/27/2018"","" 07/25/2018"","" 07/03/2018"","" 04/23/2018"","" 04/23/2018"","" 04/17/2018"","" 04/11/2018"","" 03/29/2018"","" 03/07/2018"","" 02/05/2018"","" 02/05/2018"","" 02/05/2018"","" 01/19/2018"","" 01/19/2018"","" 12/20/2017"","" 11/22/2017"","" 10/31/2017"","" 10/16/2017"","" 10/12/2017"","" 10/03/2017"","" 09/28/2017"","" 09/20/2017"","" 09/20/2017"","" 09/20/2017"","" 08/03/2017"","" 08/03/2017"","" 08/03/2017"","" 04/27/2017"","" 04/21/2017"","" 04/21/2017"","" 02/03/2017"","" 01/24/2017"","" 01/24/2017"","" 01/12/2017"","" 01/12/2017"","" 12/29/2016"","" 12/21/2016"","" 12/21/2016"","" 12/21/2016"","" 12/21/2016"","" 10/26/2016"","" 07/18/2016"","" 07/18/2016"","" 04/27/2016"","" 04/13/2016"","" 04/13/2016"","" 03/24/2016"","" 03/24/2016"","" 02/09/2016"","" 01/27/2016"","" 01/27/2016"","" 01/06/2016"","" 11/30/2015"","" 11/30/2015"","" 11/20/2015"","" 10/19/2015"","" 10/07/2015"","" 09/16/2015"","" 08/19/2015"","" 07/21/2015"","" 07/03/2015","03/20/2019"","" 03/29/2018"","" 04/21/2017"","" 03/24/2016",2,6,"04/22/2020"","" 03/12/2020"","" 03/11/2020"","" 03/09/2020"","" 01/10/2020"","" 12/27/2019"","" 11/26/2019"","" 11/26/2019"","" 11/13/2019"","" 10/28/2019"","" 09/17/2019"","" 07/01/2019"","" 07/01/2019"","" 07/01/2019"","" 06/05/2019"","" 06/05/2019"","" 05/30/2019"","" 05/28/2019"","" 05/20/2019"","" 05/01/2019"","" 04/23/2019"","" 04/17/2019"","" 04/05/2019"","" 03/29/2019"","" 03/25/2019"","" 11/28/2018"","" 09/05/2018"","" 07/27/2018"","" 07/25/2018"","" 07/03/2018"","" 04/23/2018"","" 04/17/2018"","" 04/11/2018"","" 03/07/2018"","" 02/05/2018"","" 02/05/2018"","" 02/05/2018"","" 01/19/2018"","" 01/19/2018"","" 12/20/2017"","" 11/22/2017"","" 10/31/2017"","" 10/16/2017"","" 10/12/2017"","" 10/03/2017"","" 09/28/2017"","" 08/03/2017"","" 04/27/2017"","" 04/21/2017"","" 02/03/2017"","" 01/24/2017"","" 01/24/2017"","" 01/12/2017"","" 01/12/2017"","" 12/29/2016"","" 12/21/2016"","" 10/26/2016"","" 04/13/2016"","" 04/13/2016"","" 02/09/2016"","" 01/06/2016"","" 11/30/2015"","" 11/30/2015"","" 10/07/2015"","" 09/16/2015"","" 07/03/2015",12,16,9,13,77,5,22,31,19,33.712874,-117.95602
5edfda4348e5dd0bc85a88a2,RESIDENTIAL CARE ELDERLY,126803830,SEQUOIA SPRINGS SENIOR LIVING COMMUNITY,EP OPERATION FORTUNA;AVALON SR LVG-FORTUNA,"ENDERT"","" ROGER",(801) 325-0124,2401 REDWOOD WAY,FORTUNA,CA,95540,HUMBOLDT,21,92,LICENSED,11/22/2019,false,2/12/2020,false,false,2,2,false,false,"01/15/2020"","" 09/17/2019",false,false,false,"01/15/2020"","" 09/17/2019",false,false,false,false,false,false,false,false,false,40.583808,-124.139832
5edfda4348e5dd0bc85a88a3,RESIDENTIAL CARE ELDERLY,455002550,SERENITY GARDENS,"CAIN"","" MATTHEW & BETTY","CAIN"","" BETTY",(530) 605-4033,1233 WILLIS STREET,REDDING,CA,96001,SHASTA,25,30,LICENSED,7/16/2014,false,9/29/2019,3,6,6,15,"87555(b)(21)"","" 87555(b)(9)"","" 87555(b)(27)","09/18/2015"","" 10/18/2015"","" 09/18/2015","09/29/2019"","" 09/26/2019"","" 07/13/2019"","" 07/13/2019"","" 05/08/2019"","" 12/07/2018"","" 03/29/2018"","" 01/04/2018"","" 06/01/2017"","" 12/05/2016"","" 07/29/2016"","" 09/15/2015"","" 09/15/2015"","" 09/15/2015"","" 06/17/2015","05/08/2019"","" 03/29/2018"","" 06/01/2017",false,false,"09/29/2019"","" 09/26/2019"","" 07/13/2019"","" 12/07/2018"","" 01/04/2018"","" 07/29/2016",false,false,false,3,8,2,3,false,3,40.585338,-122.400865
5edfda4348e5dd0bc85a88a4,RESIDENTIAL CARE ELDERLY,385600277,SFAL - THE AVENUE,"SAN FRANCISCO CARE CENTER"","" LP / MEL LEE MGMT"","" INC.","WONG"","" TERESA",(415) 776-1800,1035 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,14,145,LICENSED,11/5/2004,false,2/21/2018,true,3,false,4,"H&S1569.69"","" H & S 1569.683","11/13/2015"","" 11/13/2015","02/21/2018"","" 10/30/2015"","" 10/30/2015"","" 10/30/2015",2/21/2018,false,false,false,false,false,false,2,6,3,2,false,true,37.785317,-122.421531
5edfda4348e5dd0bc85a88a5,RESIDENTIAL CARE ELDERLY,374604135,SHADOWRIDGE,SEQUIOIA AFFORDABLE HOUSING FOUNDATION,"KIRBY"","" SCOTT",(760) 727-1221,2354 WATSON WAY,VISTA,CA,92081,SAN DIEGO,8,48,LICENSED,12/6/2018,false,12/17/2019,true,false,2,3,false,false,"12/17/2019"","" 11/27/2018"","" 11/27/2018",12/17/2019,false,false,"11/27/2018"","" 11/27/2018",false,false,false,false,false,false,false,false,false,33.162627,-117.220152
5edfda4348e5dd0bc85a88a6,RESIDENTIAL CARE ELDERLY,374604103,SIENNA AT OTAY RANCH SENIOR LIVING,S-H OTAY RANCH OPCO; MILESTONE RET COMMUNITIES LLC,"MENDEZ"","" RUBY GOMEZ",(619) 550-4521,1290 SANTA ROSA DR,CHULA VISTA,CA,91913,SAN DIEGO,8,137,LICENSED,11/8/2018,false,4/15/2020,true,true,8,10,"87625(b)(3)"","" 87303(a)"","" 87458(b)(1)"","" 87507","03/13/2020"","" 03/02/2020"","" 03/01/2019"","" 03/01/2019","02/28/2020"","" 02/28/2020"","" 10/02/2019"","" 09/25/2019"","" 03/20/2019"","" 03/20/2019"","" 02/22/2019"","" 10/22/2018"","" 09/28/2018"","" 09/27/2018",9/25/2019,false,false,"02/28/2020"","" 10/02/2019"","" 03/20/2019"","" 03/20/2019"","" 02/22/2019"","" 10/22/2018"","" 09/28/2018"","" 09/27/2018",false,3,false,false,true,false,false,true,false,32.631935,-116.980464
5edfda4348e5dd0bc85a88a7,RESIDENTIAL CARE ELDERLY,455002190,SIERRA OAKS OF REDDING,REDDING NORTH SENIOR LIVING LLC,BOBAN KRISTINE,(530) 241-5100,1580 COLLYER DR,REDDING,CA,96003,SHASTA,25,85,LICENSED,7/12/2010,false,2/28/2020,4,6,11,21,"87465(h)(2)"","" 87303(e)(2)"","" H&S 1569.311"","" 80087(a)"","" 87705(c)(5)","01/15/2018"","" 07/03/2015"","" 07/03/2015"","" 07/24/2015"","" 07/24/2015","02/28/2020"","" 10/24/2019"","" 09/27/2019"","" 08/10/2019"","" 06/08/2019"","" 06/08/2019"","" 04/19/2019"","" 04/05/2019"","" 03/20/2019"","" 01/08/2019"","" 11/26/2018"","" 10/04/2018"","" 09/05/2018"","" 04/18/2018"","" 01/19/2018"","" 01/12/2018"","" 11/16/2016"","" 11/02/2016"","" 11/02/2016"","" 01/04/2016"","" 06/29/2015","02/28/2020"","" 04/05/2019"","" 01/12/2018"","" 06/29/2015",2,3,"10/24/2019"","" 09/27/2019"","" 08/10/2019"","" 04/19/2019"","" 03/20/2019"","" 11/26/2018"","" 10/04/2018"","" 04/18/2018"","" 01/19/2018"","" 11/16/2016"","" 11/02/2016",false,false,false,false,13,false,false,5,8,40.617832,-122.341559
5edfda4348e5dd0bc85a88a8,RESIDENTIAL CARE ELDERLY,312700263,SIERRA POINTE,SIERRA POINTE SUBTENANT LP; SRG PACIFIC MGMT LLC,"HARMS"","" STEVEN",(916) 780-3330,5161 FOOTHILLS BLVD,ROSEVILLE,CA,95747,PLACER,27,140,LICENSED,1/23/2018,false,1/16/2020,2,2,2,6,87303(a),3/29/2019,"01/16/2020"","" 03/19/2019"","" 03/19/2019"","" 02/19/2019"","" 03/30/2018"","" 01/10/2018","01/16/2020"","" 02/19/2019",false,false,"03/30/2018"","" 01/10/2018",false,false,false,true,2,false,true,false,true,38.762141,-121.308491
5edfda4348e5dd0bc85a88a9,RESIDENTIAL CARE ELDERLY,317005531,SIERRA RIDGE SENIOR LIVING,"MR CA GP"","" SIERRA RIDGE OPS; MILESTONE RETIREMENT C","PERKINS"","" JOYCE",(530) 887-8600,3265 BLUE OAKS DR,AUBURN,CA,95602,PLACER,27,65,LICENSED,2/13/2015,false,2/27/2020,5,22,12,39,"87411(a)"","" 87463(a)"","" 87468(a)(1)"","" 87465(a)(5)"","" 87705(c)(3)"","" 87555(b)(7) "","" 87466"","" 87465(h)(2)"","" 87468(1)"","" 84465(h)(2)"","" 87405(3)"","" 1569.2(c)"","" 87411(a)","07/13/2018"","" 07/13/2018"","" 03/22/2018"","" 09/13/2017"","" 12/08/2016"","" 12/08/2016"","" 10/11/2016"","" 01/24/2019"","" 12/13/2018"","" 12/31/2018"","" 12/31/2018"","" 12/06/2018"","" 12/08/2018","02/27/2020"","" 01/17/2020"","" 07/18/2019"","" 05/21/2019"","" 04/30/2019"","" 01/23/2019"","" 01/23/2019"","" 12/12/2018"","" 12/12/2018"","" 11/15/2018"","" 10/24/2018"","" 10/24/2018"","" 10/24/2018"","" 09/11/2018"","" 07/18/2018"","" 07/18/2018"","" 07/17/2018"","" 07/17/2018"","" 07/12/2018"","" 07/12/2018"","" 03/21/2018"","" 02/27/2018"","" 02/22/2018"","" 12/28/2017"","" 09/12/2017"","" 09/12/2017"","" 09/12/2017"","" 07/13/2017"","" 06/29/2017"","" 04/21/2017"","" 12/07/2016"","" 12/07/2016"","" 10/27/2016"","" 10/11/2016"","" 10/11/2016"","" 09/22/2016"","" 01/19/2016"","" 12/16/2015"","" 12/16/2015","01/17/2020"","" 01/23/2019"","" 02/22/2018"","" 07/13/2017"","" 09/22/2016",false,false,"02/27/2020"","" 05/21/2019"","" 04/30/2019"","" 01/23/2019"","" 12/12/2018"","" 11/15/2018"","" 09/11/2018"","" 02/27/2018"","" 09/12/2017"","" 06/29/2017"","" 04/21/2017"","" 01/19/2016",2,false,7,4,43,4,14,10,15,38.943181,-121.104679
5edfda4348e5dd0bc85a88aa,RESIDENTIAL CARE ELDERLY,295001463,SIERRA VIEW MANOR,"SIERRA VIEW MANOR"","" LLC","TENNIES"","" VANESSA LAIDLEY",(530) 273-4849,120 DORSEY DRIVE,GRASS VALLEY,CA,95945,NEVADA,27,58,LICENSED,11/17/2003,false,12/4/2019,4,true,false,5,false,false,"12/04/2019"","" 11/14/2018"","" 08/23/2017"","" 07/19/2017"","" 05/18/2016","12/04/2019"","" 11/14/2018"","" 07/19/2017"","" 05/18/2016",false,false,false,false,false,false,false,true,false,false,true,false,39.230659,-121.043798
5edfda4348e5dd0bc85a88ab,RESIDENTIAL CARE ELDERLY,107203505,SIERRA VILLA REST HOME,"THERAPEUTIC RESIDENTIAL SERVICES"","" INC.","KUMAR"","" HARMESH PH.D.",(559) 347-9900,175 W. SIERRA AVE.,CLOVIS,CA,93612,FRESNO,24,49,LICENSED,5/30/2007,false,3/10/2020,3,12,2,17,"87465(a)(5)"","" 87303(e)(2)"","" 87405(d)(2)"","" 87303(e)(2)"","" 87465(a)(2)"","" 87506(a)"","" 87202"","" 1569.185(e)","12/04/2017"","" 06/13/2018"","" 06/13/2018"","" 03/16/2017"","" 01/17/2017"","" 06/26/2018"","" 03/29/2017"","" 11/14/2019","03/10/2020"","" 10/29/2019"","" 10/09/2019"","" 05/07/2019"","" 05/07/2019"","" 05/07/2019"","" 03/20/2019"","" 03/07/2019"","" 03/07/2019"","" 11/06/2018"","" 11/06/2018"","" 11/06/2018"","" 06/12/2018"","" 12/08/2017"","" 12/08/2017"","" 03/15/2017"","" 01/10/2017","03/20/2019"","" 06/12/2018"","" 03/15/2017",3,2,"03/10/2020"","" 10/29/2019",false,true,true,true,17,false,2,10,5,36.830698,-119.712901
5edfda4348e5dd0bc85a88ac,RESIDENTIAL CARE ELDERLY,366423475,SIERRA VISTA,EXTENDED CARE PORTFOLIO CA TNNT; NORTHSTAR SR LVG,"GONZALES"","" MARIA I",(760) 243-2271,13815 RODEO DR,VICTORVILLE,CA,92395,SAN BERNARDINO,18,63,LICENSED,10/30/2008,false,1/27/2020,2,false,3,5,false,false,"01/27/2020"","" 10/10/2019"","" 02/02/2018"","" 03/10/2017"","" 03/10/2017","02/02/2018"","" 10/10/2019",false,false,"01/27/2020"","" 03/10/2017"","" 03/10/2017",false,false,false,false,false,false,false,false,false,34.50202,-117.303049
5edfda4348e5dd0bc85a88ad,RESIDENTIAL CARE ELDERLY,415601052,SILVER OAKS,FOX OPS LLC; CALSON MANAGEMENT LLC,"RUBIO"","" NANCY",(707) 592-1157,16 COLEMAN PLACE,MENLO PARK,CA,94025,SAN MATEO,14,43,LICENSED,7/5/2019,false,1/24/2020,false,false,3,3,false,false,"08/08/2019"","" 06/11/2019"","" 04/10/2019",false,false,false,"08/08/2019"","" 06/11/2019"","" 04/10/2019",false,false,false,false,false,false,false,false,false,37.462933,-122.161176
5edfda4348e5dd0bc85a88ae,RESIDENTIAL CARE ELDERLY,306005652,SILVERADO BREA LLC,SILVERADO BREA LLC; SILVERADO SENIOR LIVING MGT,"KAUTEN"","" MARIA",(949) 240-7200,149 W LAMBERT RD,BREA,CA,92821,ORANGE,22,70,LICENSED,10/11/2019,false,5/20/2020,false,false,2,2,false,false,"08/27/2019"","" 09/13/2019",false,false,false,"08/27/2019"","" 09/13/2019",false,false,false,false,false,false,false,false,false,33.925244,-117.897032
5edfda4348e5dd0bc85a88af,RESIDENTIAL CARE ELDERLY,306005693,SILVERADO SENIOR LIVING- NEWPORT MESA,SILVERADO NEWPORT MESA LLC;SILVERADO SR LVNG MGMT,"LIGHT"","" ERIN",(949) 240-7200,350 W BAY STREET,COSTA MESA,CA,92627,ORANGE,22,82,PENDING,false,false,3/2/2020,false,false,true,true,false,false,3/2/2020,false,false,false,3/2/2020,false,false,false,false,false,false,false,false,false,33.649459,-117.914434
5edfda4348e5dd0bc85a88b0,RESIDENTIAL CARE ELDERLY,198320053,SILVERADO SENIOR LIVING-BEACH CITIES,SILVERADO BEACH CITIES LLC;SILVERADO SR LVNG MGMT,"GASPERIAN"","" DAIZEL",(949) 240-7200,514 N. PROSPECT AVE,REDONDO BEACH,CA,90277,LOS ANGELES,11,120,PENDING,false,false,12/20/2019,false,false,true,true,false,false,12/20/2019,false,false,false,12/20/2019,false,false,false,false,false,false,false,false,false,33.852008,-118.378683
5edfda4348e5dd0bc85a88b1,RESIDENTIAL CARE ELDERLY,415601073,SILVERADO SENIOR LIVING-BELMONT HILLS,SILVERADO BELMONT HILLS LLC; SILVERADO SR LVNG MGM,TANA MCMILLON,(949) 240-7200,1301 RALSTON AVE,BELMONT,CA,94002,SAN MATEO,14,112,PENDING,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,37.516509,-122.281285
5edfda4348e5dd0bc85a88b2,RESIDENTIAL CARE ELDERLY,19200938,SILVERADO SENIOR LIVING-BERKELEY,SILVERADO BERKELEY LLC; SILVERADO SR LVNG MGMT INC,"SNEE"","" ROBERT",(949) 240-7200,2235 SACRAMENTO STREET,BERKELEY,CA,94702,ALAMEDA,15,90,PENDING,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,37.866331,-122.280973
5edfda4348e5dd0bc85a88b3,RESIDENTIAL CARE ELDERLY,198603266,SILVERADO SENIOR LIVING-BEVERLY PLACE,SILVERADO BEVERLY PLACE LLC;SILVERADO SR LVNG MGMT,"RUSSO"","" JASON",(949) 240-7200,330 N. HAYWORTH AVE,LOS ANGELES,CA,90048,LOS ANGELES,11,256,PENDING,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,34.07706,-118.36251
5edfda4348e5dd0bc85a88b4,RESIDENTIAL CARE ELDERLY,374604254,SILVERADO SENIOR LIVING-ENCINITAS,SILVERADO ENCINITAS LLC;SILVERADO SR LVNG MGMT INC,"GONZALEZ"","" JEFF",(949) 240-7200,335 SAXONY ROAD,ENCINITAS,CA,92024,SAN DIEGO,8,122,PENDING,false,false,11/22/2019,false,false,true,true,false,false,11/22/2019,false,false,false,11/22/2019,false,false,false,false,false,false,false,false,false,33.053056,-117.285091
5edfda4348e5dd0bc85a88b5,RESIDENTIAL CARE ELDERLY,374604255,SILVERADO SENIOR LIVING-ESCONDIDO,"SILVERADO ESCONDID"","" LLC;SILVERADO SR LVNG MGMT INC","MCMILLON"","" TANA",(760) 737-7900,1500 BORDEN ROAD,ESCONDIDO,CA,92026,SAN DIEGO,8,104,PENDING,false,false,3/12/2020,false,false,true,true,false,false,3/12/2020,false,false,false,3/12/2020,false,false,false,false,false,false,false,false,false,33.142484,-117.103188
5edfda4348e5dd0bc85a88b6,RESIDENTIAL CARE ELDERLY,306005691,SILVERADO SENIOR LIVING-SAN JUAN CAPISTRANO,"SILVERADO SAN JUAN CAPISTRANO"","" LLC","PRINTY"","" LAURA",(949) 240-0550,30311 CAMINO CAPISTRANO,SAN JUAN CAPISTRANO,CA,92675,ORANGE,22,96,PENDING,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,33.519457,-117.670442
5edfda4348e5dd0bc85a88b7,RESIDENTIAL CARE ELDERLY,198603267,SILVERADO SENIOR LIVING-SIERRA VISTA,SILVERADO SIERRA VISTA LLC; SILVERADO SR LVNG MGMT,"GWINN"","" VIDA",(949) 240-7200,125 E. SIERRA MADRE AVE,AZUSA,CA,91702,LOS ANGELES,28,87,PENDING,false,false,12/3/2019,false,false,true,true,false,false,12/3/2019,false,false,false,12/3/2019,false,false,false,false,false,false,false,false,false,34.147233,-117.907846
5edfda4348e5dd0bc85a88b8,RESIDENTIAL CARE ELDERLY,198603268,SILVERADO SENIOR LIVING-THE HUNTINGTON,"SILVERADO HUNTINGTON"","" LLC; SILVERADO SR. LVNG. MGM",ALMA VIDA GWINN,(949) 240-7200,1118 N. STONEMAN AVE,ALHAMBRA,CA,91801,LOS ANGELES,28,62,PENDING,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,34.105974,-118.132919
5edfda4348e5dd0bc85a88b9,RESIDENTIAL CARE ELDERLY,306005692,SILVERADO SENIOR LIVING-TUSTIN HACIENDA,"SILVERADO TUSTIN"","" LLC;SILVERADO SR. LVNG. MGMT INC","MUELLER"","" ADRIENNE",(714) 832-7900,240 E 3RD STREET,TUSTIN,CA,92780,ORANGE,22,42,PENDING,false,false,12/12/2019,false,false,true,true,false,false,12/12/2019,false,false,false,12/12/2019,false,false,false,false,false,false,false,false,false,33.742837,-117.821633
5edfda4348e5dd0bc85a88ba,RESIDENTIAL CARE ELDERLY,197608179,SILVERADO SENIOR LIVING - BEACH CITIES,SUBTENANT 514 N PROSPECT; SILVERADO SR LVG MGT,DAIZEL GASPERIAN,(310) 896-3100,514 N PROSPECT AVE,REDONDO BEACH,CA,90277,LOS ANGELES,11,120,LICENSED,11/2/2011,false,11/8/2019,true,3,2,6,"87465(a)(5)"","" 87465(a)(2)"","" 87303(i)(1(A)(B)(C)"","" 87303(e)(5)","04/17/2019"","" 04/17/2019"","" 05/22/2019"","" 06/07/2019","09/05/2019"","" 06/13/2019"","" 05/21/2019"","" 04/19/2019"","" 04/19/2019"","" 04/19/2019",5/21/2019,false,false,"06/13/2019"","" 09/05/2019",true,true,false,false,5,false,false,5,false,33.852008,-118.378683
5edfda4348e5dd0bc85a88bb,RESIDENTIAL CARE ELDERLY,415600869,SILVERADO SENIOR LIVING - BELMONT HILLS,SUBTENANT 1301 RALSTON AVE; SILVERADO SR LVG MGT,TANA MCMILLON,(650) 654-9700,1301 RALSTON AVE,BELMONT,CA,94002,SAN MATEO,14,112,LICENSED,1/10/2013,false,2/25/2020,3,15,19,37,"87468(a)"","" 87468.2(a)(4)"","" 87464(f)"","" 87468.1(a)(3)"","" 87465(a)(5)"","" 87464(f)(1)"","" 87705(f)(1)"","" 87411(c)(1)"","" 87616(a)"","" 87623(a)(1)"","" 87705(f)(1)"","" 87355(e)(2)"","" 87303(e)(4)"","" 87705(f)(1)"","" 87705(c)(4)"","" 87705(c)(5)(A)"","" 87211(a)(1)(D)"","" 87466"","" 1569.625(b)(1)"","" 1569.69(g)"","" 87625(b)(3)"","" 87211(a)(1)(D)"","" 87211(a)(2)"","" 1569.625(b)(2)"","" 87465(h)(1)(A)"","" 1569.625(b)(1)"","" 87412(a)"","" 1569.625(d)(1)"","" 87465(e)"","" 87506(a)"","" 87618(b)(3)(B)"","" 87412(g)(1)","02/21/2020"","" 11/23/2019"","" 10/11/2019"","" 05/25/2019"","" 02/27/2019"","" 04/25/2018"","" 04/25/2018"","" 06/30/2017"","" 10/09/2019"","" 10/09/2019"","" 09/25/2019"","" 03/29/2019"","" 03/29/2019"","" 02/12/2019"","" 12/05/2018"","" 06/04/2016"","" 02/14/2020"","" 12/06/2019"","" 03/21/2019"","" 03/12/2019"","" 02/25/2019"","" 05/08/2018"","" 10/22/2019"","" 04/10/2019"","" 04/10/2019"","" 04/10/2019"","" 04/10/2019"","" 04/10/2019"","" 03/15/2019"","" 03/15/2019"","" 02/25/2019"","" 02/25/2019","02/25/2020"","" 01/31/2020"","" 01/31/2020"","" 11/22/2019"","" 11/22/2019"","" 10/10/2019"","" 10/10/2019"","" 10/08/2019"","" 10/08/2019"","" 09/24/2019"","" 08/13/2019"","" 05/24/2019"","" 03/27/2019"","" 03/06/2019"","" 03/06/2019"","" 03/05/2019"","" 02/26/2019"","" 02/26/2019"","" 02/26/2019"","" 02/11/2019"","" 02/11/2019"","" 02/11/2019"","" 12/04/2018"","" 12/04/2018"","" 12/04/2018"","" 08/23/2018"","" 06/08/2018"","" 04/24/2018"","" 04/24/2018"","" 04/24/2018"","" 01/25/2018"","" 01/25/2018"","" 06/29/2017"","" 09/09/2016"","" 09/02/2016"","" 06/03/2016"","" 04/14/2016","03/27/2019"","" 01/25/2018"","" 06/29/2017",true,false,"02/25/2020"","" 10/08/2019"","" 10/08/2019"","" 09/24/2019"","" 03/05/2019"","" 02/26/2019"","" 02/26/2019"","" 02/11/2019"","" 02/11/2019"","" 12/04/2018"","" 12/04/2018"","" 12/04/2018"","" 08/23/2018"","" 06/08/2018"","" 04/24/2018"","" 01/25/2018"","" 09/09/2016"","" 06/03/2016"","" 04/14/2016",8,10,6,6,19,true,11,7,false,37.516509,-122.281285
